0.1835387389300246197	0	
0.00041661590477192519521	-4.9928460352347757757e-09	
0.00041661590477192519521	4.9928460352347757757e-09	
0.00041661590477192519521	-4.9928460352347757757e-09	
0.00041661590477192519521	4.9928460352347757757e-09	
0.050010833008872802863	0	
0.050010833008872802863	0	
0.050010833008872802863	4.480718793553914085e-09	
0.050010833008872802863	-4.480718793553914085e-09	
0.066068497035483036983	-5.9094611144366003422e-09	
0.066068497035483036983	5.9094611144366003422e-09	
0.066068497035483036983	-5.9094611144366003422e-09	
0.066068497035483036983	5.9094611144366003422e-09	
-0.0014912349031001820125	-1.2896239838931308635e-10	
-0.0014912349031001820125	-7.8743848714437034868e-11	
-0.0014912349031001820125	1.2896239838931308635e-10	
-0.0014912349031001820125	7.8743848714437034868e-11	
-0.0014912349031001820125	-1.2896239838931308635e-10	
-0.0014912349031001820125	-7.8743848714437034868e-11	
-0.0014912349031001820125	7.8743848714437034868e-11	
-0.0014912349031001820125	1.2896239838931308635e-10	
0.044914756892228333007	0	
0.044914756892228333007	0	
0.044914756892228333007	8.064170385040479983e-09	
0.044914756892228333007	-8.064170385040479983e-09	
-0.0011109303791276561261	5.1067896204328434152e-10	
-0.0011109303791276561261	5.1067896204328434152e-10	
-0.0011109303791276561261	-5.1067896204328434152e-10	
-0.0011109303791276561261	-5.1067896204328434152e-10	
0.019522408974866144182	4.7504864321767235288e-09	
0.019522408974866144182	2.954189042401354923e-09	
0.019522408974866144182	-4.7504864321767235288e-09	
0.019522408974866144182	-2.954189042401354923e-09	
0.019522408974866144182	-4.7504864321767235288e-09	
0.019522408974866144182	4.7504864321767235288e-09	
0.019522408974866144182	2.954189042401354923e-09	
0.019522408974866144182	-2.954189042401354923e-09	
-0.0008259328162867523096	-4.1128394926178401497e-09	
-0.0008259328162867523096	1.9033011467938539304e-09	
-0.0008259328162867523096	-1.9033011467938539304e-09	
-0.0008259328162867523096	4.1128394926178401497e-09	
-0.0008259328162867523096	1.9033011467938539304e-09	
-0.0008259328162867523096	-1.9033011467938539304e-09	
-0.0008259328162867523096	-4.1128394926178401497e-09	
-0.0008259328162867523096	4.1128394926178401497e-09	
0.027660178552515148759	4.9569804094395209719e-09	
0.027660178552515148759	4.9569804094395209719e-09	
0.027660178552515148759	-4.9569804094395209719e-09	
0.027660178552515148759	-4.9569804094395209719e-09	
-0.00065381295412378316254	3.7008988805439137332e-09	
-0.00065381295412378316254	-1.1897497638522122874e-09	
-0.00065381295412378316254	1.1897497638522122874e-09	
-0.00065381295412378316254	-1.1897497638522122874e-09	
-0.00065381295412378316254	-3.7008988805439137332e-09	
-0.00065381295412378316254	1.1897497638522122874e-09	
